"Id"	"Application"	"Levels"	"Operatingtime"	"Operatingaddress"	"Logger"	"Callsite"	"Requesturl"	"Referrerurl"	"Action"	"Message"	"Exception"
"66"	"0001:DncZeus.Api"	"Error"	"2020/10/16 19:23:20.876"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/rbac/user/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"67"	"0001:DncZeus.Api"	"Error"	"2020/10/16 19:54:57.025"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_type"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"68"	"0001:DncZeus.Api"	"Error"	"2020/10/16 19:54:57.025"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_status"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"69"	"0001:DncZeus.Api"	"Error"	"2020/10/16 19:54:57.025"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"70"	"0001:DncZeus.Api"	"Error"	"2020/10/16 19:54:57.025"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/wlist/list"		"List"	"Exception of type 'DncZeus.Api.Extensions.CustomException.UnauthorizeException' was thrown."	
"71"	"0001:DncZeus.Api"	"Error"	"2020/10/16 19:56:37.557"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_type"		"FindSimpleList"	"Value cannot be null. (Parameter 'connectionString')"	
"72"	"0001:DncZeus.Api"	"Error"	"2020/10/16 19:56:37.557"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"Value cannot be null. (Parameter 'connectionString')"	
"73"	"0001:DncZeus.Api"	"Error"	"2020/10/16 19:56:37.557"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_status"		"FindSimpleList"	"Value cannot be null. (Parameter 'connectionString')"	
"74"	"0001:DncZeus.Api"	"Error"	"2020/10/16 19:56:37.557"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/wlist/list"		"List"	"Value cannot be null. (Parameter 'connectionString')"	
"75"	"0001:DncZeus.Api"	"Error"	"2020/10/16 19:56:48.236"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_type"		"FindSimpleList"	"Value cannot be null. (Parameter 'connectionString')"	
"76"	"0001:DncZeus.Api"	"Error"	"2020/10/16 19:56:48.269"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/wlist/list"		"List"	"Value cannot be null. (Parameter 'connectionString')"	
"77"	"0001:DncZeus.Api"	"Error"	"2020/10/16 19:56:48.292"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_status"		"FindSimpleList"	"Value cannot be null. (Parameter 'connectionString')"	
"78"	"0001:DncZeus.Api"	"Error"	"2020/10/16 19:56:48.300"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"Value cannot be null. (Parameter 'connectionString')"	
"79"	"0001:DncZeus.Api"	"Error"	"2020/10/16 20:15:01.986"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_status"		"FindSimpleList"	"The key value at position 0 of the call to 'DbSet<DncMenu>.Find' was of type '<>f__AnonymousType40<Guid>', which does not match the property type of 'Guid'."	
"80"	"0001:DncZeus.Api"	"Error"	"2020/10/16 20:15:01.986"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/wlist/list"		"List"	"The key value at position 0 of the call to 'DbSet<DncMenu>.Find' was of type '<>f__AnonymousType40<Guid>', which does not match the property type of 'Guid'."	
"81"	"0001:DncZeus.Api"	"Error"	"2020/10/16 20:15:01.986"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_type"		"FindSimpleList"	"The key value at position 0 of the call to 'DbSet<DncMenu>.Find' was of type '<>f__AnonymousType40<Guid>', which does not match the property type of 'Guid'."	
"82"	"0001:DncZeus.Api"	"Error"	"2020/10/16 20:15:01.986"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"The key value at position 0 of the call to 'DbSet<DncMenu>.Find' was of type '<>f__AnonymousType40<Guid>', which does not match the property type of 'Guid'."	
"83"	"0001:DncZeus.Api"	"Error"	"2020/10/16 20:16:17.198"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_status"		"FindSimpleList"	"The key value at position 0 of the call to 'DbSet<DncMenu>.Find' was of type '<>f__AnonymousType40<Guid>', which does not match the property type of 'Guid'."	
"84"	"0001:DncZeus.Api"	"Error"	"2020/10/16 20:16:17.311"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"The key value at position 0 of the call to 'DbSet<DncMenu>.Find' was of type '<>f__AnonymousType40<Guid>', which does not match the property type of 'Guid'."	
"85"	"0001:DncZeus.Api"	"Error"	"2020/10/16 20:16:20.396"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/wlist/list"		"List"	"The key value at position 0 of the call to 'DbSet<DncMenu>.Find' was of type '<>f__AnonymousType40<Guid>', which does not match the property type of 'Guid'."	
"86"	"0001:DncZeus.Api"	"Error"	"2020/10/16 20:16:20.464"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_type"		"FindSimpleList"	"The key value at position 0 of the call to 'DbSet<DncMenu>.Find' was of type '<>f__AnonymousType40<Guid>', which does not match the property type of 'Guid'."	
"87"	"0001:DncZeus.Api"	"Error"	"2020/10/16 20:17:02.692"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/wlist/list"		"List"	"The key value at position 0 of the call to 'DbSet<DncMenu>.Find' was of type '<>f__AnonymousType40<Guid>', which does not match the property type of 'Guid'."	
"88"	"0001:DncZeus.Api"	"Error"	"2020/10/16 20:17:02.692"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_status"		"FindSimpleList"	"The key value at position 0 of the call to 'DbSet<DncMenu>.Find' was of type '<>f__AnonymousType40<Guid>', which does not match the property type of 'Guid'."	
"89"	"0001:DncZeus.Api"	"Error"	"2020/10/16 20:17:02.692"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/system/dictionary/find_simple_list/workflow_list_type"		"FindSimpleList"	"The key value at position 0 of the call to 'DbSet<DncMenu>.Find' was of type '<>f__AnonymousType40<Guid>', which does not match the property type of 'Guid'."	
"90"	"0001:DncZeus.Api"	"Error"	"2020/10/16 20:17:02.705"	"::1"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware"	"DncZeus.Api.Extensions.CustomException.ExceptionMiddleware.InvokeAsync"	"http://localhost/api/v1/workflow/template/find_simple_list"		"FindSimpleList"	"The key value at position 0 of the call to 'DbSet<DncMenu>.Find' was of type '<>f__AnonymousType40<Guid>', which does not match the property type of 'Guid'."	
